featureType,protein_name,dataset,lower,Median,upper
aasub,300,train_rmse,0.7192,0.7203999999999999,0.7212999999999999
aasub,31,test_rmse,0.7226275,0.73165,0.7423525
aasub,31,train_rmse,0.7238,0.725,0.7260525
aasub,32,test_rmse,0.7206,0.7302,0.7411
aasub,32,train_rmse,0.7220475,0.7232,0.7243525
aasub,33,test_rmse,0.72268,0.73165,0.742205
aasub,33,train_rmse,0.7237475,0.72495,0.7260525
aasub,34,test_rmse,0.72197,0.731,0.7416525
aasub,34,train_rmse,0.7231949999999999,0.7243999999999999,0.7254049999999999
aasub,35,test_rmse,0.720185,0.72965,0.740205
aasub,35,train_rmse,0.7215475,0.7228,0.7238525
aasub,36,test_rmse,0.7212474999999999,0.7297,0.7402775
aasub,36,train_rmse,0.7221,0.72325,0.7242
aasub,37,test_rmse,0.7186475000000001,0.7283499999999999,0.7387050000000001
aasub,37,train_rmse,0.7203474999999999,0.7214999999999999,0.7226
aasub,38,test_rmse,0.7198475,0.7287,0.7396775
aasub,38,train_rmse,0.7208424999999999,0.72205,0.7230524999999999
aasub,39,test_rmse,0.7226325,0.7315499999999999,0.7421
aasub,39,train_rmse,0.7237475,0.7249,0.7259525
aasub,4,test_rmse,0.7216899999999999,0.73055,0.7412574999999999
aasub,4,train_rmse,0.7228475,0.724,0.725
aasub,40,test_rmse,0.721085,0.7304999999999999,0.7416525
aasub,40,train_rmse,0.7225474999999999,0.7238,0.7248525
aasub,41,test_rmse,0.7113425,0.72015,0.7314049999999999
aasub,41,train_rmse,0.7127,0.71395,0.715
aasub,42,test_rmse,0.7224425,0.7314499999999999,0.7419575
aasub,42,train_rmse,0.723595,0.7247,0.7258
aasub,43,test_rmse,0.719595,0.7292,0.7394674999999999
aasub,43,train_rmse,0.7212,0.7222999999999999,0.7233999999999999
aasub,44,test_rmse,0.720185,0.7294999999999999,0.7399575
aasub,44,train_rmse,0.7212999999999999,0.72255,0.7236
aasub,45,test_rmse,0.7207,0.72915,0.7401625000000001
aasub,45,train_rmse,0.7216475,0.7229,0.7238
aasub,46,test_rmse,0.7192474999999999,0.72785,0.7379674999999999
aasub,46,train_rmse,0.7202474999999999,0.7214499999999999,0.7223999999999999
aasub,47,test_rmse,0.718385,0.7277,0.7385349999999999
aasub,47,train_rmse,0.719695,0.7209,0.722
aasub,48,test_rmse,0.7199899999999999,0.72885,0.7395575
aasub,48,train_rmse,0.7210475000000001,0.72225,0.7232525
aasub,49,test_rmse,0.72268,0.7316,0.7424
aasub,49,train_rmse,0.7238475,0.72505,0.7260525
aasub,5,test_rmse,0.7169475000000001,0.72625,0.737015
aasub,5,train_rmse,0.7186,0.7198,0.7208524999999999
aasub,50,test_rmse,0.7170799999999999,0.7257,0.7356625
aasub,50,train_rmse,0.7180475,0.7191,0.7201525
aasub,51,test_rmse,0.7212474999999999,0.7305999999999999,0.7410625
aasub,51,train_rmse,0.7227,0.7239,0.7249525
aasub,52,test_rmse,0.718,0.72655,0.7377575000000001
aasub,52,train_rmse,0.7188950000000001,0.72015,0.7211
aasub,53,test_rmse,0.72189,0.7309,0.7416050000000001
aasub,53,train_rmse,0.7231949999999999,0.7242999999999999,0.7253524999999998
aasub,54,test_rmse,0.7209274999999999,0.72995,0.7404999999999999
aasub,54,train_rmse,0.7221474999999999,0.7232999999999999,0.724305
aasub,55,test_rmse,0.7204949999999999,0.7293499999999999,0.7397199999999999
aasub,55,train_rmse,0.7214999999999999,0.7226,0.7236
aasub,56,test_rmse,0.721395,0.73015,0.7411049999999999
aasub,56,train_rmse,0.7225474999999999,0.7238,0.7248
aasub,57,test_rmse,0.7151,0.72395,0.7337674999999999
aasub,57,train_rmse,0.7161,0.7172,0.7182
aasub,58,test_rmse,0.7211799999999999,0.7302,0.7411
aasub,58,train_rmse,0.7226475,0.72385,0.7248525
aasub,59,test_rmse,0.7215849999999999,0.73065,0.7414049999999999
aasub,59,train_rmse,0.7229475,0.72405,0.7251049999999999
aasub,6,test_rmse,0.7181949999999999,0.72705,0.7371574999999999
aasub,6,train_rmse,0.7192,0.7203999999999999,0.7213525
aasub,60,test_rmse,0.7189375,0.7278,0.7377624999999999
aasub,60,train_rmse,0.7202949999999999,0.7213999999999999,0.7224524999999999
aasub,61,test_rmse,0.72268,0.7314999999999999,0.7423525
aasub,61,train_rmse,0.7237475,0.7249,0.7259525
aasub,62,test_rmse,0.7212375,0.7299,0.7406575
aasub,62,train_rmse,0.7222999999999999,0.7234999999999999,0.7244524999999999
aasub,63,test_rmse,0.7196174999999999,0.72925,0.73951
aasub,63,train_rmse,0.7212,0.7222999999999999,0.7233525
aasub,64,test_rmse,0.7184375000000001,0.72775,0.737905
aasub,64,train_rmse,0.7197475,0.7209,0.7219525
aasub,65,test_rmse,0.7214425,0.73025,0.7407
aasub,65,train_rmse,0.7224474999999999,0.7236,0.7246
aasub,66,test_rmse,0.720785,0.7298,0.7404999999999999
aasub,66,train_rmse,0.7220475,0.7232,0.7242525
aasub,67,test_rmse,0.7167375,0.72605,0.7366349999999999
aasub,67,train_rmse,0.7179949999999999,0.7192,0.7202
aasub,68,test_rmse,0.7210799999999999,0.7302,0.7407675
aasub,68,train_rmse,0.7224474999999999,0.7236,0.7246525
aasub,69,test_rmse,0.7227275,0.7315499999999999,0.7424525
aasub,69,train_rmse,0.7237,0.7249,0.7259525
aasub,7,test_rmse,0.7202175,0.7294999999999999,0.74011
aasub,7,train_rmse,0.7214474999999999,0.7227,0.723705
aasub,70,test_rmse,0.719695,0.728,0.73881
aasub,70,train_rmse,0.7204999999999999,0.7217,0.7227
aasub,71,test_rmse,0.7200374999999999,0.72915,0.740205
aasub,71,train_rmse,0.7213999999999999,0.7226,0.7236
aasub,72,test_rmse,0.72268,0.7315,0.7423525
aasub,72,train_rmse,0.7238475,0.725,0.7259525
aasub,73,test_rmse,0.7197799999999999,0.7288,0.7398100000000001
aasub,73,train_rmse,0.7209475,0.7221,0.7230524999999999
aasub,74,test_rmse,0.72228,0.7311,0.7419
aasub,74,train_rmse,0.7234474999999999,0.7246,0.72560499999999994
aasub,75,test_rmse,0.7186899999999999,0.7275499999999999,0.7377
aasub,75,train_rmse,0.7201474999999999,0.7212999999999999,0.7223525
aasub,76,test_rmse,0.7195799999999999,0.7283999999999999,0.73882
aasub,76,train_rmse,0.7209,0.7221,0.7230049999999999
aasub,77,test_rmse,0.721375,0.73025,0.7412574999999999
aasub,77,train_rmse,0.7225474999999999,0.7238,0.7247524999999999
aasub,78,test_rmse,0.714885,0.7234999999999999,0.734405
aasub,78,train_rmse,0.716,0.7172499999999999,0.7182525
aasub,79,test_rmse,0.7210475000000001,0.73025,0.7406575
aasub,79,train_rmse,0.7222474999999999,0.7233999999999999,0.7243999999999999
aasub,8,test_rmse,0.721575,0.7306999999999999,0.7411625
aasub,8,train_rmse,0.7229,0.724,0.7250524999999999
aasub,80,test_rmse,0.7201375,0.72995,0.7404
aasub,80,train_rmse,0.7216475,0.72285,0.7239525
aasub,81,test_rmse,0.7209325,0.7298,0.7404999999999999
aasub,81,train_rmse,0.7221,0.7232999999999999,0.7242525
aasub,82,test_rmse,0.7190475,0.7278,0.7377
aasub,82,train_rmse,0.7201,0.72115,0.7222
aasub,83,test_rmse,0.7171,0.7259,0.7353524999999999
aasub,83,train_rmse,0.7177475,0.7187,0.7197525
aasub,84,test_rmse,0.7164474999999999,0.7255499999999999,0.73541
aasub,84,train_rmse,0.7179,0.719,0.72
aasub,85,test_rmse,0.7181,0.7268,0.73752
aasub,85,train_rmse,0.7191474999999999,0.7202999999999999,0.7213525
aasub,86,test_rmse,0.7188425,0.72855,0.739115
aasub,86,train_rmse,0.7203999999999999,0.7216,0.7227
aasub,87,test_rmse,0.7199374999999999,0.7284999999999999,0.7386874999999999
aasub,87,train_rmse,0.7210475000000001,0.72215,0.7231
aasub,88,test_rmse,0.7216324999999999,0.73075,0.7412525
aasub,88,train_rmse,0.7229475,0.72405,0.7251049999999999
aasub,89,test_rmse,0.7181899999999999,0.7276499999999999,0.7374525000000001
aasub,89,train_rmse,0.7198475,0.7209,0.7219525
aasub,9,test_rmse,0.7193375,0.7282,0.7392574999999999
aasub,9,train_rmse,0.7202999999999999,0.7214999999999999,0.7226
aasub,90,test_rmse,0.7216175,0.73075,0.7413099999999999
aasub,90,train_rmse,0.7228475,0.724,0.7250524999999999
aasub,91,test_rmse,0.7182949999999999,0.72705,0.737215
aasub,91,train_rmse,0.7192999999999999,0.7204499999999999,0.7213999999999999
aasub,92,test_rmse,0.7211474999999999,0.7304999999999999,0.7404200000000001
aasub,92,train_rmse,0.7228,0.72385,0.7248525
aasub,93,test_rmse,0.7216425,0.73025,0.7412574999999999
aasub,93,train_rmse,0.7224999999999999,0.7237,0.7246525
aasub,94,test_rmse,0.7212425,0.73,0.7403525
aasub,94,train_rmse,0.7222474999999999,0.7233999999999999,0.7243525
aasub,95,test_rmse,0.719,0.72795,0.7382
aasub,95,train_rmse,0.7202,0.7213999999999999,0.7223999999999999
aasub,96,test_rmse,0.7159949999999999,0.72485,0.7346525
aasub,96,train_rmse,0.7170475,0.7181,0.7191
aasub,97,test_rmse,0.7218799999999999,0.73085,0.7414049999999999
aasub,97,train_rmse,0.7230475000000001,0.7242,0.7252525
aasub,98,test_rmse,0.7176899999999999,0.7277,0.7377
aasub,98,train_rmse,0.7196,0.7207,0.7218
aasub,99,test_rmse,0.7198424999999999,0.72915,0.7397674999999999
aasub,99,train_rmse,0.7213999999999999,0.7226,0.7236525
