fitmethod,antigenicdist,aaver,adjver,featureType,protein_name,virus,lower,Median,upper
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV1/THAILAND/2005/01040/05,0.8614134484785944,0.9083911883432487,0.9417636943588485
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV1/THAILAND/2005/01040/05,0.8885495705543756,0.9268544709344482,0.9583571733363543
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV1/THAILAND/2005/01040/05,0.9401797314280742,0.9712107629284108,1.0002105248399062
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV1/THAILAND/2005/01040/05,0.9944322419410403,1.0420255761428523,1.0797238835112148
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV1/THAILAND/2006/00007/06,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV1/THAILAND/2006/00007/06,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV1/THAILAND/2006/00007/06,0,0,0
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV1/THAILAND/2006/00007/06,0.036246997886432486,0.05911002121105784,0.08599504898506753
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV1/THAILAND/2006/00007/06,0.045638461356790894,0.06457098251078623,0.09123035415689384
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV1/THAILAND/2006/00007/06,0.05059451360251073,0.07132324050163273,0.09656056520940728
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV1/THAILAND/2006/00007/06,0.05781065637789516,0.0777720916291163,0.10333856767136707
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV1/THAILAND/2006/00007/06,0.06074734537780764,0.08230303358381863,0.10724181908927496
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV1/THAILAND/2006/00007/06,0.06876525375239381,0.09578184413476859,0.12064771725498641
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV1/THAILAND/2006/00007/06,0.10555655393240096,0.12880778550232552,0.1569568611183273
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV1/THAILAND/2006/00007/06,0.10860885221197183,0.13319260471981803,0.16661203995067295
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV1/THAILAND/2006/00007/06,0.1773935304490377,0.2044382960908494,0.22684370160381911
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV1/THAILAND/2006/00007/06,0.19406639775646534,0.21465179543440993,0.24219846320204388
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV1/THAILAND/2006/00007/06,0.23356704425382874,0.3007005054987658,0.3273556237254283
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV1/THAILAND/2006/00113/06,0.5563835299655328,0.6170619156424976,0.6865112834554263
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV1/THAILAND/2006/00113/06,0.5991745201787837,0.663634386789977,0.7509145171594267
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV1/THAILAND/2006/00113/06,0.7167861103363478,0.7604831855483629,0.8082209132515337
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV1/THAILAND/2006/00113/06,0.7728430731963664,0.811352358743924,0.8527506736829242
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV1/THAILAND/2006/00113/06,0.9979741870464929,1.028473488786032,1.0658503625983704
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV1/THAILAND/2006/00113/06,1.0009241710298125,1.0534327932546474,1.1060215460781726
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV1/THAILAND/2006/00113/06,1.0141528951623102,1.0631356099786502,1.1192514620986918
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV1/THAILAND/2006/00113/06,1.027281362205313,1.0634689615181956,1.0993791772246437
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV1/THAILAND/2006/00113/06,1.147632512699603,1.1774950647587767,1.2150178149132924
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV1/THAILAND/2006/00113/06,1.164226515356419,1.197249735467264,1.2334905719511293
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV1/THAILAND/2006/00113/06,1.166127114150961,1.1992628179683917,1.2376527300328002
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV1/THAILAND/2006/00113/06,1.1686740463668128,1.1996406757098528,1.237023557596571
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV1/THAILAND/2006/00113/06,1.1766884278213832,1.207880820971011,1.246704764034937
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV1/THAILAND/2006/00113/06,1.1911596116693528,1.2254599831569886,1.2602602737853323
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV1/THAILAND/2006/00369/06,0.3520820008764551,0.3905879946066409,0.42461296029233236
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV1/THAILAND/2006/00369/06,0.39539981099577176,0.4215260304185227,0.4412693946503886
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV1/THAILAND/2006/00369/06,0.4387325666722174,0.45556515425591537,0.4846983912644894
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV1/THAILAND/2006/00369/06,0.4633050989283031,0.5005599539101123,0.5417470354976521
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV1/THAILAND/2006/00369/06,0.4990906477408508,0.5310200194385386,0.555563268543397
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV1/THAILAND/2006/00369/06,0.4638585107328751,0.5498039661336515,0.5733251041242733
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV1/THAILAND/2006/00369/06,0.5508842651866069,0.5702586071840294,0.5940767099753579
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV1/THAILAND/2006/00369/06,0.556641323513196,0.5776907015426973,0.6021385591442885
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV1/THAILAND/2006/00369/06,0.5707046412587067,0.5868906884092204,0.614221138105543
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV1/THAILAND/2006/00369/06,0.5717235832021167,0.588356360098831,0.6144173739195875
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV1/THAILAND/2006/00369/06,0.5739075706800674,0.5922624060260063,0.6165354750264431
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV1/THAILAND/2006/00369/06,0.5793829728461335,0.5990818004957803,0.6243205485028733
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV1/THAILAND/2006/00369/06,0.6578071961792313,0.6823379551687493,0.7076701421813381
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV1/THAILAND/2006/00369/06,0.6811260738832705,0.7012006927433816,0.719539041096893
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV1/THAILAND/2006/00371/06,0.4452715634382715,0.7642021230754483,1.0051515228001744
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV1/THAILAND/2006/00371/06,0.35456848916225986,0.9048058106712449,1.2858916067078277
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV1/THAILAND/2006/00371/06,1.0448807818145955,1.0688023882910525,1.1003428218123683
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV1/THAILAND/2006/00371/06,1.0960968249068073,1.1341003779302716,1.1842141087902909
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV1/THAILAND/2006/00371/06,1.1730107615302836,1.193811612868724,1.2214287058971336
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV1/THAILAND/2006/00371/06,1.2852644730488176,1.3103970192225827,1.342090785548692
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV1/THAILAND/2006/00371/06,1.2915511990317514,1.3175603203407702,1.3476752819745397
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV1/THAILAND/2006/00371/06,1.2992917791181782,1.323639804801687,1.355370674198831
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV1/THAILAND/2006/00371/06,1.3041119196863813,1.3306347180963018,1.3610104883360497
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV1/THAILAND/2006/00371/06,1.3052948291846098,1.3318516831343299,1.3642465861875364
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV1/THAILAND/2006/00371/06,1.3097560952128973,1.3337354739523681,1.3643058134607444
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV1/THAILAND/2006/00371/06,1.3163212634950667,1.3410952483470076,1.3747557051364534
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV1/THAILAND/2006/00371/06,1.3202856820940774,1.3485048250502347,1.3794621313000723
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV1/THAILAND/2006/00371/06,1.332452222961235,1.3568860101004412,1.388660273162068
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV1/THAILAND/2006/00411/06,0,0,0
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV1/THAILAND/2006/00411/06,0.18856214687896777,0.2177601214132396,0.2451151327571342
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV1/THAILAND/2006/00411/06,0.1940365523083623,0.2228874745677808,0.2552532469969019
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV1/THAILAND/2006/00411/06,0.20239244871904155,0.2312158532579741,0.25981700378719474
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV1/THAILAND/2006/00411/06,0.2079026416864673,0.2373474251524466,0.2664205747874845
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV1/THAILAND/2006/00411/06,0.2101339041029198,0.23924605498249468,0.2695021196974392
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV1/THAILAND/2006/00411/06,0.21206317560623855,0.24245039533059803,0.27082835135846756
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV1/THAILAND/2006/00411/06,0.21951372908327388,0.25598412015602784,0.2873015294476322
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV1/THAILAND/2006/00411/06,0.2402155320026347,0.2691334302416989,0.31027590903120783
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV1/THAILAND/2006/00411/06,0.25614728297072975,0.2828968161129241,0.31062541176949365
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV1/THAILAND/2006/00411/06,0.25575071653051074,0.2850472084500575,0.31690375446978686
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV1/THAILAND/2006/00411/06,0.2569364441435638,0.303275390100332,0.347828204315919
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV1/THAILAND/2006/00411/06,0.26300468999699367,0.361312076966175,0.3962352556731833
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV1/THAILAND/2006/00411/06,0.34608455630273727,0.37401453204122526,0.40597430210819074
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV1/THAILAND/2006/00418/06,0.13015205332701452,0.1614002564551,0.19949673972925913
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV1/THAILAND/2006/00418/06,0.28338473404965253,0.3097683532249156,0.3370166858986502
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV1/THAILAND/2006/00418/06,0.3654634103543508,0.38825928684412014,0.4169122884275961
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV1/THAILAND/2006/00418/06,0.3720293626639204,0.3924088268429421,0.42482608627484464
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV1/THAILAND/2006/00418/06,0.37691261422590205,0.3999460521408533,0.4257916501366116
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV1/THAILAND/2006/00418/06,0.38430167455555603,0.4053769719581829,0.4373272067988441
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV1/THAILAND/2006/00418/06,0.3865399955021279,0.409779130096105,0.43724983690221575
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV1/THAILAND/2006/00418/06,0.3959740279270782,0.41810582709575383,0.44890327954305326
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV1/THAILAND/2006/00418/06,0.4000000840104648,0.4253082024695316,0.4534933936044297
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV1/THAILAND/2006/00418/06,0.42623080855443085,0.44958926798369847,0.48233763818945186
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV1/THAILAND/2006/00418/06,0.43378284520328614,0.45687921826426137,0.4823411179733347
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV1/THAILAND/2006/00418/06,0.4742565956167042,0.5088987943460133,0.5388168590518336
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV1/THAILAND/2006/00418/06,0.5146481320153191,0.5966907720678059,0.7484134407545184
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV1/THAILAND/2006/00418/06,0.6047085829178216,0.650625678627827,0.7040541047206577
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV1/THAILAND/2006/00482/06,0.49245041344690477,0.5302903895579316,0.5677991043543978
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV1/THAILAND/2006/00482/06,0.5359270042652184,0.5588994766658115,0.5787167308825811
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV1/THAILAND/2006/00482/06,0.5708285732356071,0.5949200118814779,0.6200193267654397
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV1/THAILAND/2006/00482/06,0.597944742987084,0.6419281573463745,0.688790945486159
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV1/THAILAND/2006/00482/06,0.640444308948499,0.671624137604049,0.6936249073581839
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV1/THAILAND/2006/00482/06,0.5934106287289822,0.6894305864937593,0.7162951621299389
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV1/THAILAND/2006/00482/06,0.6853139966480415,0.7081871336899883,0.7359797317561111
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV1/THAILAND/2006/00482/06,0.695050357845198,0.716021151130199,0.7423462601261435
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV1/THAILAND/2006/00482/06,0.7010651995386228,0.7287590090096594,0.7566305726713565
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV1/THAILAND/2006/00482/06,0.7029478855486513,0.7298857803064788,0.7590447474218078
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV1/THAILAND/2006/00482/06,0.7082565935664766,0.7311041553734632,0.758244049684473
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV1/THAILAND/2006/00482/06,0.7105531625351358,0.7403767798747114,0.7678421493164325
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV1/THAILAND/2006/00482/06,0.793598087752204,0.8214000262023744,0.8547356368924137
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV1/THAILAND/2006/00482/06,0.8134072313882313,0.84115127961168,0.8691852158688214
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV1/THAILAND/2006/00555/06,0.44508718486377036,0.4662754343964918,0.48618750014973283
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV1/THAILAND/2006/00555/06,0.4511836985336894,0.47079494237401365,0.49278626249596014
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV1/THAILAND/2006/00555/06,0.4566865192326742,0.47905494298678375,0.49666464292625934
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV1/THAILAND/2006/00555/06,0.4519699544243627,0.48212791885161843,0.5040261544731455
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV1/THAILAND/2006/00555/06,0.4658217744750011,0.4836230369698757,0.5042770928516318
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV1/THAILAND/2006/00555/06,0.46793044983497845,0.48660947118505743,0.5066206959411161
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV1/THAILAND/2006/00555/06,0.4673991972131289,0.4893671806273,0.5062687364156737
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV1/THAILAND/2006/00555/06,0.473302480317349,0.4949027730686265,0.5167907083375398
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV1/THAILAND/2006/00555/06,0.47722616281127983,0.4997910504295714,0.5212433071177114
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV1/THAILAND/2006/00555/06,0.4726019787934366,0.5019213158312138,0.5269553194312528
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV1/THAILAND/2006/00555/06,0.5105019040583925,0.5292108795403827,0.5483645600689506
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV1/THAILAND/2006/00555/06,0.5113960846038824,0.5328956852170861,0.5547523460880387
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV1/THAILAND/2006/00555/06,0.6032858711359725,0.6231045511476042,0.6463224456741669
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV1/THAILAND/2006/00555/06,0.6199755875869437,0.6422641541583838,0.6624939072278738
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV1/THAILAND/2006/01001/06,0.2516758036219186,0.27341540316769164,0.2903198414613129
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV1/THAILAND/2006/01001/06,0.25923599695561855,0.27931320385139746,0.2962505405906456
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV1/THAILAND/2006/01001/06,0.26554950111601744,0.28508411290288094,0.30041165309267215
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV1/THAILAND/2006/01001/06,0.27112877446793504,0.2928301989654942,0.30915468456970197
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV1/THAILAND/2006/01001/06,0.2744859421498195,0.2949274202209574,0.3108545366704891
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV1/THAILAND/2006/01001/06,0.27415371198505745,0.2953655422165211,0.312147279869355
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV1/THAILAND/2006/01001/06,0.28307218599569506,0.30911732203046494,0.3278701981385732
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV1/THAILAND/2006/01001/06,0.281398100481824,0.311148254338657,0.33507441126125637
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV1/THAILAND/2006/01001/06,0.286674862613372,0.3257467332224836,0.3595574327281048
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV1/THAILAND/2006/01001/06,0.3142914913580931,0.33649962683055057,0.35819970300031184
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV1/THAILAND/2006/01001/06,0.31822848719336366,0.3420078966804258,0.35818172040809293
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV1/THAILAND/2006/01001/06,0.36731603630971604,0.38572985995397,0.40790081063912764
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV1/THAILAND/2006/01001/06,0.3156200852503427,0.4190306281198486,0.4362936027739008
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV1/THAILAND/2006/01001/06,0.40949787384357833,0.42967621976903747,0.4475428362260059
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV1/THAILAND/2006/01038/06,0,0,0
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV1/THAILAND/2006/01038/06,0,0,0
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV1/THAILAND/2006/01038/06,0,0,0
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV1/THAILAND/2006/01038/06,0,0,0
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV1/THAILAND/2006/01038/06,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV1/THAILAND/2006/01038/06,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV1/THAILAND/2006/01038/06,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV1/THAILAND/2006/01038/06,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV1/THAILAND/2006/01038/06,0,0,0
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV1/THAILAND/2006/01038/06,0,0,0
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV1/THAILAND/2006/01038/06,0,0,0
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV1/THAILAND/2006/01038/06,0,0.05172658874962924,0.10499809501866617
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV1/THAILAND/2006/01038/06,0.040962549603932086,0.0961747556219153,0.13880141807752458
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV1/THAILAND/2006/01038/06,0.0995144390292309,0.31140983150361423,0.48913052451051786
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV1/THAILAND/2006/01170/06,0.5931559444367552,0.6238937961038427,0.6993820974665809
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV1/THAILAND/2006/01170/06,0.7096597692942429,0.7478210886334749,0.7797089064776201
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV1/THAILAND/2006/01170/06,0.751252835150298,0.7836092958245977,0.8112777702682232
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV1/THAILAND/2006/01170/06,0.7487324569447814,0.7876211096178077,0.8239956999027767
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV1/THAILAND/2006/01170/06,0.7665352543490884,0.7969929790209065,0.8204135394145234
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV1/THAILAND/2006/01170/06,0.7874026528428322,0.816124120493512,0.8396748919582269
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV1/THAILAND/2006/01170/06,0.7878578832070268,0.8184692695470803,0.8430313655702688
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV1/THAILAND/2006/01170/06,0.7961092459300865,0.8288668816730076,0.8497123805047466
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV1/THAILAND/2006/01170/06,0.7949648026256306,0.8338559010901612,0.8568100078026154
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV1/THAILAND/2006/01170/06,0.791850438489539,0.8378914695833953,0.8684438820660353
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV1/THAILAND/2006/01170/06,0.8236128107035343,0.856087629587605,0.885809875663661
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV1/THAILAND/2006/01170/06,0.8719535355850749,0.898192915296733,0.9242954012267931
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV1/THAILAND/2006/01170/06,0.8875066438757022,0.9081241775303394,0.93621855288807
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV1/THAILAND/2006/01170/06,0.9332024694871592,0.9698880381750867,1.0019501329460805
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV1/THAILAND/2006/01332/06,0.3091516210085121,0.33873233441042244,0.3689646475088039
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV1/THAILAND/2006/01332/06,0.4580230137370886,0.48947593727111144,0.511736856835108
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV1/THAILAND/2006/01332/06,0.5450591961435369,0.5722546682651022,0.5910870559998396
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV1/THAILAND/2006/01332/06,0.558666377634798,0.5789722614444647,0.59565604691311
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV1/THAILAND/2006/01332/06,0.5582679263731514,0.586122114335262,0.6046872551740471
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV1/THAILAND/2006/01332/06,0.5677155104986382,0.5895438994550847,0.6076111830757351
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2B,DENV1/THAILAND/2006/01332/06,0.5691987904669575,0.5979511934076733,0.6181507958290369
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4A,DENV1/THAILAND/2006/01332/06,0.572358257894683,0.6053719834408995,0.6277620852023513
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV1/THAILAND/2006/01332/06,0.6059499947295377,0.6292769183854596,0.6514476281450352
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS1,DENV1/THAILAND/2006/01332/06,0.5342443113226534,0.6306165304842901,0.780326417805673
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS4B,DENV1/THAILAND/2006/01332/06,0.6058637930152089,0.6353395437032687,0.6582570806151369
nnls,thai_map,AA,adj_none,aasub,envelope_protein_E,DENV1/THAILAND/2006/01332/06,0.660734895023185,0.6869862044806144,0.7115326049076771
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV1/THAILAND/2006/01332/06,0.5822490362024995,0.7426099333185707,0.7855248642774444
nnls,thai_map,AA,adj_none,aasub,RNA-dependent_RNA_polymerase_NS5,DENV1/THAILAND/2006/01332/06,0.7348101693055236,0.7889994235583657,0.8279116948838535
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS3,DENV1/THAILAND/2006/01448/06,0.38596426247340243,0.44217125336607027,0.501931690741596
nnls,thai_map,AA,adj_none,aasub,nonstructural_protein_NS2A,DENV1/THAILAND/2006/01448/06,0.6769095074019333,0.7514894617641171,0.8340124760039916
nnls,thai_map,AA,adj_none,aasub,capsid_protein_C,DENV1/THAILAND/2006/01448/06,0.833848268192758,0.8730546712912239,0.9058164851902585
nnls,thai_map,AA,adj_none,aasub,anchored_capsid_protein_C,DENV1/THAILAND/2006/01448/06,1.072116261079457,1.0988117942279196,1.1270987867036708
nnls,thai_map,AA,adj_none,aasub,protein_2K,DENV1/THAILAND/2006/01448/06,1.088792729289192,1.11773742861847,1.1501334514712886
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_M,DENV1/THAILAND/2006/01448/06,1.079049885361649,1.1196440868519704,1.1524368417397488
nnls,thai_map,AA,adj_none,aasub,protein_pr,DENV1/THAILAND/2006/01448/06,1.0935035491585214,1.1215130480688473,1.1484866573510306
nnls,thai_map,AA,adj_none,aasub,membrane_glycoprotein_precursor_M,DENV1/THAILAND/2006/01448/06,1.0790350906472914,1.1265374791458727,1.1603847906391505
